Value_SP500_REAL_PRICE_MONTH,Value_SP500_DIV_YIELD_MONTH,Value_SP500_PE_RATIO_MONTH,Value_SHILLER_PE_RATIO_MONTH,Value_SP500_EARNINGS_YIELD_MONTH,Value_SP500_INFLADJ_MONTH,Value_SP500_PSR_QUARTER,Value_SP500_DIV_MONTH,Value_SP500_DIV_YEAR,Value_SP500_DIV_GROWTH_YEAR,Value_SP500_DIV_GROWTH_QUARTER,Value_SP500_PBV_RATIO_QUARTER,Value_SHILLER_PE_RATIO_YEAR,Value_SP500_PE_RATIO_YEAR,Value_SP500_DIV_YIELD_YEAR,Value_SP500_PSR_YEAR,Value_SP500_EARNINGS_YIELD_YEAR,Value_SP500_PBV_RATIO_YEAR,Value_SP500_INFLADJ_YEAR,Value_SP500_SALES_YEAR,Value_SP500_SALES_GROWTH_YEAR,Value_SP500_SALES_QUARTER,Value_SP500_REAL_SALES_GROWTH_QUARTER,Value_SP500_SALES_GROWTH_QUARTER,Value_SP500_REAL_SALES_GROWTH_YEAR,Value_SP500_REAL_EARNINGS_GROWTH_YEAR,Value_SP500_REAL_SALES_YEAR,Value_SP500_REAL_EARNINGS_GROWTH_QUARTER,Value_SP500_EARNINGS_GROWTH_QUARTER,Value_SP500_REAL_SALES_QUARTER,Value_SP500_EARNINGS_MONTH,Value_SP500_BVPS_YEAR,Value_SP500_EARNINGS_YEAR,Value_SP500_EARNINGS_GROWTH_YEAR,Value_SP500_BVPS_QUARTER
4.04,4.22,8.83,10.31,11.32,85.93,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,8.11,15.61,11.34,5.62,177.12,1.43,6.97,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,9.73,290.68,20.0,-77.52,290.68
4.42,4.22,9.61,10.96,10.41,91.77,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,7.47,15.61,11.34,5.62,177.12,1.43,6.85,6.85,-21.07,11.89,2.58,11.9,11.82,7.47,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,9.55,290.68,9.55,-77.52,290.68
4.66,4.22,10.13,11.33,9.87,95.27,1.43,7.22,6.72,-21.07,11.89,2.58,11.33,10.13,4.07,1.31,9.87,2.17,95.27,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,7.08,15.61,11.34,5.62,177.12,1.43,6.75,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,9.4,290.68,20.0,-77.52,290.68
4.8,4.22,10.43,11.63,9.58,98.13,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,6.88,15.61,11.34,5.62,177.12,1.43,6.75,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,9.4,290.68,20.0,-77.52,290.68
4.73,4.22,10.28,11.43,9.73,96.7,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,6.98,15.61,11.34,5.62,177.12,1.43,6.75,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,9.4,290.68,20.0,-77.52,290.68
4.6,4.22,10.0,11.26,10.0,95.51,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,7.17,15.61,11.34,5.62,177.12,1.43,6.85,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,9.55,290.68,20.0,-77.52,290.68
4.48,4.22,9.74,11.02,10.27,93.79,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,7.37,15.61,11.34,5.62,177.12,1.43,6.91,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,9.63,290.68,20.0,-77.52,290.68
4.46,4.22,9.7,11.19,10.31,95.58,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,7.4,15.61,11.34,5.62,177.12,1.43,7.07,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,9.86,290.68,20.0,-77.52,290.68
4.46,4.22,9.7,11.07,10.31,94.86,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,7.4,15.61,11.34,5.62,177.12,1.43,7.02,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,9.78,290.68,20.0,-77.52,290.68
4.47,4.22,9.72,11.14,10.29,95.8,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,7.38,15.61,11.34,5.62,177.12,1.43,7.07,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,9.86,290.68,20.0,-77.52,290.68
4.54,4.22,9.87,11.28,10.13,97.3,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,7.27,15.61,11.34,5.62,177.12,1.43,7.07,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,9.86,290.68,20.0,-77.52,290.68
4.53,4.22,9.85,11.4,10.15,98.67,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,7.28,15.61,11.34,5.62,177.12,1.43,7.19,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,10.02,290.68,20.0,-77.52,290.68
4.57,4.22,9.93,11.56,10.07,100.41,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,7.22,15.61,11.34,5.62,177.12,1.43,7.25,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,10.11,290.68,20.0,-77.52,290.68
4.54,4.22,9.87,11.45,10.13,99.75,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,7.27,15.61,11.34,5.62,177.12,1.43,7.25,7.25,-21.07,11.89,2.58,11.9,11.82,7.27,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,10.11,290.68,10.11,-77.52,290.68
4.54,4.22,10.05,11.41,9.95,99.75,1.43,7.22,6.72,-21.07,11.89,2.58,11.41,10.05,4.07,1.31,9.95,2.17,99.75,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,7.21,15.61,11.34,5.62,177.12,1.43,7.2,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,9.92,290.68,20.0,-77.52,290.68
4.53,4.22,10.22,11.35,9.79,99.53,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,7.17,15.61,11.34,5.62,177.12,1.43,7.14,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,9.74,290.68,20.0,-77.52,290.68
4.59,4.22,10.55,11.48,9.48,100.85,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,7.03,15.61,11.34,5.62,177.12,1.43,7.09,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,9.56,290.68,20.0,-77.52,290.68
4.65,4.22,10.9,11.51,9.18,101.28,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,6.88,15.61,11.34,5.62,177.12,1.43,6.97,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,9.29,290.68,20.0,-77.52,290.68
4.47,4.22,10.69,11.33,9.36,99.86,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,7.1,15.61,11.34,5.62,177.12,1.43,7.09,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,9.34,290.68,20.0,-77.52,290.68
4.38,4.22,10.68,11.28,9.36,99.52,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,7.19,15.61,11.34,5.62,177.12,1.43,7.16,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,9.32,290.68,20.0,-77.52,290.68
4.39,4.22,10.93,11.29,9.15,99.75,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,7.12,15.61,11.34,5.62,177.12,1.43,7.1,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,9.13,290.68,20.0,-77.52,290.68
4.41,4.22,11.21,11.24,8.92,99.31,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,7.03,15.61,11.34,5.62,177.12,1.43,6.98,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,4.22,11.35,11.24,8.81,99.29,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,7.04,15.61,11.34,5.62,177.12,1.43,6.99,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.75,290.68,20.0,-77.52,290.68
4.3,4.22,11.41,11.06,8.76,97.7,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,7.09,15.61,11.34,5.62,177.12,1.43,6.93,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.56,290.68,20.0,-77.52,290.68
4.37,4.22,11.87,11.34,8.43,100.1,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,6.92,15.61,11.34,5.62,177.12,1.43,6.93,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.44,290.68,20.0,-77.52,290.68
4.37,4.22,12.14,11.45,8.24,101.02,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,6.86,15.61,11.34,5.62,177.12,1.43,6.93,6.93,-21.07,11.89,2.58,11.9,11.82,6.86,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.32,290.68,8.32,-77.52,290.68
4.46,4.22,12.62,11.79,7.92,103.95,1.43,7.22,6.72,-21.07,11.89,2.58,11.79,12.62,4.07,1.31,7.92,2.17,103.95,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,6.73,15.61,11.34,5.62,177.12,1.43,6.99,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.23,290.68,20.0,-77.52,290.68
4.52,4.22,13.04,11.96,7.67,105.35,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,6.64,15.61,11.34,5.62,177.12,1.43,6.99,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.08,290.68,20.0,-77.52,290.68
4.51,4.22,13.26,11.95,7.54,105.12,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,6.65,15.61,11.34,5.62,177.12,1.43,6.99,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,7.92,290.68,20.0,-77.52,290.68
4.34,4.22,13.02,11.63,7.68,102.09,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,6.91,15.61,11.34,5.62,177.12,1.43,7.06,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,7.84,290.68,20.0,-77.52,290.68
4.18,4.22,12.79,11.63,7.82,101.93,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,7.18,15.61,11.34,5.62,177.12,1.43,7.32,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,7.97,290.68,20.0,-77.52,290.68
4.15,4.22,12.97,11.88,7.71,104.01,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,7.23,15.61,11.34,5.62,177.12,1.43,7.52,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.02,290.68,20.0,-77.52,290.68
4.1,4.22,13.09,11.75,7.64,102.76,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,7.32,15.61,11.34,5.62,177.12,1.43,7.52,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,7.85,290.68,20.0,-77.52,290.68
3.93,4.22,12.81,11.18,7.8,97.63,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,7.63,15.61,11.34,5.62,177.12,1.43,7.45,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,7.62,290.68,20.0,-77.52,290.68
3.69,4.22,12.3,10.42,8.13,90.77,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,8.13,15.61,11.34,5.62,177.12,1.43,7.38,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,7.38,290.68,20.0,-77.52,290.68
3.67,4.22,12.51,10.2,7.99,88.64,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,8.17,15.61,11.34,5.62,177.12,1.43,7.25,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,7.08,290.68,20.0,-77.52,290.68
3.6,4.22,12.56,9.94,7.96,86.21,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,8.33,15.61,11.34,5.62,177.12,1.43,7.18,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,6.87,290.68,20.0,-77.52,290.68
3.58,4.22,12.79,9.74,7.82,84.22,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,8.38,15.61,11.34,5.62,177.12,1.43,7.06,7.06,-21.07,11.89,2.58,11.9,11.82,8.38,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,6.59,290.68,6.59,-77.52,290.68
3.55,4.22,12.6,9.52,7.94,82.06,1.43,7.22,6.72,-21.07,11.89,2.58,9.52,12.6,4.07,1.31,7.94,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,8.19,15.61,11.34,5.62,177.12,1.43,6.72,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,6.51,290.68,20.0,-77.52,290.68
3.34,4.22,11.79,9.23,8.48,79.23,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,8.43,15.61,11.34,5.62,177.12,1.43,6.68,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,6.72,290.68,20.0,-77.52,290.68
3.17,4.22,11.12,9.2,8.99,78.75,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,8.6,15.61,11.34,5.62,177.12,1.43,6.77,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,7.08,290.68,20.0,-77.52,290.68
2.94,4.22,10.25,8.31,9.75,71.01,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,8.96,15.61,11.34,5.62,177.12,1.43,6.36,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,6.92,290.68,20.0,-77.52,290.68
2.94,4.22,10.2,8.18,9.81,69.75,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,8.65,15.61,11.34,5.62,177.12,1.43,6.03,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,6.84,290.68,20.0,-77.52,290.68
2.73,4.22,9.41,8.05,10.62,68.42,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,8.97,15.61,11.34,5.62,177.12,1.43,6.14,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,7.27,290.68,20.0,-77.52,290.68
2.85,4.22,9.77,8.35,10.24,70.8,1.43,7.22,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,8.86,290.68,20.0,-77.52,290.68
4.37,8.27,15.61,11.34,5.62,177.12,1.43,5.86,6.72,-21.07,11.89,2.58,11.9,11.82,4.07,1.31,5.33,2.17,82.06,674.59,-12.86,674.59,-1.8,-16.46,-12.69,-79.48,947.01,11.38,17.75,945.58,7.25,290.68,20.0,-77.52,290.68
