Value_SP500_REAL_PRICE_MONTH,Value_SP500_DIV_YIELD_MONTH,Value_SP500_PE_RATIO_MONTH,Value_SHILLER_PE_RATIO_MONTH,Value_SP500_EARNINGS_YIELD_MONTH,Value_SP500_INFLADJ_MONTH,Value_SP500_PSR_QUARTER,Value_SP500_DIV_MONTH,Value_SP500_DIV_YEAR,Value_SP500_DIV_GROWTH_YEAR,Value_SP500_DIV_GROWTH_QUARTER,Value_SP500_PBV_RATIO_QUARTER,Value_SHILLER_PE_RATIO_YEAR,Value_SP500_PE_RATIO_YEAR,Value_SP500_DIV_YIELD_YEAR,Value_SP500_PSR_YEAR,Value_SP500_EARNINGS_YIELD_YEAR,Value_SP500_PBV_RATIO_YEAR,Value_SP500_INFLADJ_YEAR,Value_SP500_SALES_YEAR,Value_SP500_SALES_GROWTH_YEAR,Value_SP500_SALES_QUARTER,Value_SP500_REAL_SALES_GROWTH_QUARTER,Value_SP500_SALES_GROWTH_QUARTER,Value_SP500_REAL_SALES_GROWTH_YEAR,Value_SP500_REAL_EARNINGS_GROWTH_YEAR,Value_SP500_REAL_SALES_YEAR,Value_SP500_REAL_EARNINGS_GROWTH_QUARTER,Value_SP500_EARNINGS_GROWTH_QUARTER,Value_SP500_REAL_SALES_QUARTER,Value_SP500_EARNINGS_MONTH,Value_SP500_BVPS_YEAR,Value_SP500_EARNINGS_YEAR,Value_SP500_EARNINGS_GROWTH_YEAR,Value_SP500_BVPS_QUARTER
5.19,,11.45,16.1,8.73,142.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.62,,,,,,6.58,,,,,,,,,,,,,,,,,,,,,,,12.42,,,,
5.18,,11.2,15.86,8.93,140.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.73,,,,,,6.65,,,,,,,,,,,,,,,,,,,,,,,12.55,,,,
5.33,,11.3,16.26,8.85,144.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.69,,,,,,6.78,,,,,,,,,,,,,,,,,,,,,,,12.8,,,,
5.61,,11.67,16.87,8.57,150.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.55,,,,,,6.85,,,,,,,,,,,,,,,,,,,,,,,12.91,,,,
5.84,,11.92,17.33,8.39,155.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.45,,,,,,6.91,6.91,,,,,,4.45,,,,,,,,,,,,,,,,13.03,,13.03,,
6.19,,12.74,18.47,7.85,166.17,,,,,,,18.47,12.74,,,7.85,,166.17,,,,,,,,,,,,,,,,
,4.28,,,,,,7.11,,,,,,,,,,,,,,,,,,,,,,,13.04,,,,
6.17,,12.81,18.15,7.81,164.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.38,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,12.81,,,,
6.24,,13.07,18.28,7.65,165.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.41,,,,,,7.31,,,,,,,,,,,,,,,,,,,,,,,12.7,,,,
6.22,,13.14,17.95,7.61,163.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.5,,,,,,7.37,,,,,,,,,,,,,,,,,,,,,,,12.45,,,,
6.5,,13.85,18.88,7.22,172.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.38,,,,,,7.58,,,,,,,,,,,,,,,,,,,,,,,12.48,,,,
6.58,,14.15,19.04,7.07,174.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.41,,,,,,7.71,,,,,,,,,,,,,,,,,,,,,,,12.37,,,,
6.35,,13.78,18.11,7.26,167.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.65,,,,,,7.76,,,,,,,,,,,,,,,,,,,,,,,12.13,,,,
6.2,,13.58,17.28,7.37,159.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.84,,,,,,7.74,,,,,,,,,,,,,,,,,,,,,,,11.78,,,,
6.25,,13.81,16.72,7.24,155.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.88,,,,,,7.58,,,,,,,,,,,,,,,,,,,,,,,11.24,,,,
6.15,,13.72,16.25,7.29,151.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.04,,,,,,7.63,,,,,,,,,,,,,,,,,,,,,,,11.03,,,,
6.19,,13.94,16.48,7.18,153.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.09,,,,,,7.83,,,,,,,,,,,,,,,,,,,,,,,11.03,,,,
6.01,,13.66,15.96,7.32,149.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.32,,,,,,7.95,7.95,,,,,,5.32,,,,,,,,,,,,,,,,10.93,,10.93,,
5.92,,13.48,15.68,7.42,147.06,,,,,,,15.68,13.48,,,7.42,,147.06,,,,,,,,,,,,,,,,
,5.41,,,,,,7.95,,,,,,,,,,,,,,,,,,,,,,,10.91,,,,
5.79,,13.21,15.15,7.57,142.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.53,,,,,,7.87,,,,,,,,,,,,,,,,,,,,,,,10.78,,,,
5.78,,13.21,15.08,7.57,142.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.54,,,,,,7.87,,,,,,,,,,,,,,,,,,,,,,,10.76,,,,
5.78,,13.24,14.92,7.56,140.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.54,,,,,,7.8,,,,,,,,,,,,,,,,,,,,,,,10.65,,,,
5.71,,13.1,14.56,7.63,137.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.6,,,,,,7.73,,,,,,,,,,,,,,,,,,,,,,,10.53,,,,
5.68,,13.06,14.33,7.66,136.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.63,,,,,,7.66,,,,,,,,,,,,,,,,,,,,,,,10.42,,,,
6.0,,13.82,15.23,7.24,144.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.33,,,,,,7.73,,,,,,,,,,,,,,,,,,,,,,,10.49,,,,
6.18,,14.26,15.53,7.01,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.18,,,,,,7.66,,,,,,,,,,,,,,,,,,,,,,,10.38,,,,
6.24,,14.43,16.07,6.93,153.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.13,,,,,,7.87,,,,,,,,,,,,,,,,,,,,,,,10.64,,,,
6.07,,14.06,15.76,7.11,150.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.27,,,,,,7.95,,,,,,,,,,,,,,,,,,,,,,,10.72,,,,
5.81,,13.49,15.19,7.41,145.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.51,,,,,,8.02,,,,,,,,,,,,,,,,,,,,,,,10.8,,,,
5.84,,13.58,15.38,7.36,147.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.48,,,,,,8.1,8.1,,,,,,5.48,,,,,,,,,,,,,,,,10.88,,10.88,,
5.81,,13.59,15.27,7.36,147.07,,,,,,,15.27,13.59,,,7.36,,147.07,,,,,,,,,,,,,,,,
,5.52,,,,,,8.12,,,,,,,,,,,,,,,,,,,,,,,10.82,,,,
5.68,,13.36,14.75,7.48,142.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.66,,,,,,8.06,,,,,,,,,,,,,,,,,,,,,,,10.65,,,,
5.75,,13.61,15.05,7.35,145.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.61,,,,,,8.16,,,,,,,,,,,,,,,,,,,,,,,10.7,,,,
5.87,,13.98,15.47,7.16,149.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.51,,,,,,8.26,,,,,,,,,,,,,,,,,,,,,,,10.73,,,,
5.77,,13.82,15.33,7.24,148.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.62,,,,,,8.37,,,,,,,,,,,,,,,,,,,,,,,10.77,,,,
5.82,,14.02,15.91,7.13,154.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.58,,,,,,8.64,,,,,,,,,,,,,,,,,,,,,,,11.04,,,,
5.73,,13.89,15.96,7.2,155.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.69,,,,,,8.84,,,,,,,,,,,,,,,,,,,,,,,11.19,,,,
5.47,,13.34,15.2,7.5,148.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.97,,,,,,8.86,,,,,,,,,,,,,,,,,,,,,,,11.12,,,,
5.53,,13.57,15.49,7.37,151.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.92,,,,,,8.97,,,,,,,,,,,,,,,,,,,,,,,11.16,,,,
5.38,,13.28,15.05,7.53,147.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.1,,,,,,8.99,,,,,,,,,,,,,,,,,,,,,,,11.1,,,,
5.46,,13.57,15.41,7.37,151.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.03,,,,,,9.12,,,,,,,,,,,,,,,,,,,,,,,11.15,,,,
5.34,,13.35,14.89,7.49,146.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.18,,,,,,9.04,9.04,,,,,,6.18,,,,,,,,,,,,,,,,10.96,,10.96,,
5.18,,13.2,14.43,7.58,141.92,,,,,,,14.43,13.2,,,7.58,,141.92,,,,,,,,,,,,,,,,
,6.34,,,,,,8.99,,,,,,,,,,,,,,,,,,,,,,,10.75,,,,
5.32,,13.82,14.8,7.24,145.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.14,,,,,,8.95,,,,,,,,,,,,,,,,,,,,,,,10.55,,,,
5.3,,14.04,14.73,7.12,145.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.13,,,,,,8.9,,,,,,,,,,,,,,,,,,,,,,,10.34,,,,
5.06,,13.68,14.35,7.31,141.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.39,,,,,,9.04,,,,,,,,,,,,,,,,,,,,,,,10.35,,,,
4.65,,12.83,13.46,7.8,132.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.92,,,,,,9.19,,,,,,,,,,,,,,,,,,,,,,,10.36,,,,
4.46,,12.56,12.9,7.96,127.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.17,,,,,,9.14,,,,,,,,,,,,,,,,,,,,,,,10.14,,,,
4.46,,12.83,13.05,7.79,128.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.14,,,,,,9.2,,,,,,,,,,,,,,,,,,,,,,,10.04,,,,
4.74,,13.94,13.86,7.17,136.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.68,,,,,,9.15,,,,,,,,,,,,,,,,,,,,,,,9.83,,,,
4.59,,13.8,13.57,7.24,134.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.86,,,,,,9.2,,,,,,,,,,,,,,,,,,,,,,,9.71,,,,
4.44,,13.66,13.28,7.32,131.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.06,,,,,,9.26,,,,,,,,,,,,,,,,,,,,,,,9.6,,,,
4.35,,13.7,13.31,7.3,131.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.17,,,,,,9.42,,,,,,,,,,,,,,,,,,,,,,,9.59,,,,
4.34,,14.0,13.43,7.14,132.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.14,,,,,,9.47,9.47,,,,,,7.14,,,,,,,,,,,,,,,,9.47,,9.47,,
4.24,,13.82,13.13,7.23,129.5,,,,,,,13.13,13.82,,,7.23,,129.5,,,,,,,,,,,,,,,,
,7.17,,,,,,9.29,,,,,,,,,,,,,,,,,,,,,,,9.37,,,,
4.37,,14.41,13.39,6.94,132.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.83,,,,,,9.01,,,,,,,,,,,,,,,,,,,,,,,9.16,,,,
4.38,,14.6,13.74,6.85,135.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.68,,,,,,9.04,,,,,,,,,,,,,,,,,,,,,,,9.27,,,,
4.37,,14.73,13.54,6.79,133.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.56,,,,,,8.76,,,,,,,,,,,,,,,,,,,,,,,9.06,,,,
4.32,,14.73,13.71,6.79,135.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.5,,,,,,8.78,,,,,,,,,,,,,,,,,,,,,,,9.17,,,,
4.3,,14.83,13.97,6.74,137.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.4,,,,,,8.8,,,,,,,,,,,,,,,,,,,,,,,9.28,,,,
4.46,,15.56,14.33,6.43,141.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.04,,,,,,8.52,,,,,,,,,,,,,,,,,,,,,,,9.07,,,,
4.71,,16.63,15.13,6.01,149.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.59,,,,,,8.33,,,,,,,,,,,,,,,,,,,,,,,8.97,,,,
4.65,,16.61,15.11,6.02,148.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.54,,,,,,8.24,,,,,,,,,,,,,,,,,,,,,,,8.96,,,,
4.92,,17.78,15.98,5.62,157.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.12,,,,,,8.06,,,,,,,,,,,,,,,,,,,,,,,8.86,,,,
5.24,,19.17,16.83,5.22,165.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.69,,,,,,7.78,,,,,,,,,,,,,,,,,,,,,,,8.65,,,,
5.2,,19.26,16.31,5.19,160.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.62,,,,,,7.42,7.42,,,,,,4.62,,,,,,,,,,,,,,,,8.35,,8.35,,
5.2,,18.91,16.7,5.29,164.58,,,,,,,16.7,18.91,,,5.29,,164.58,,,,,,,,,,,,,,,,
,4.58,,,,,,7.54,,,,,,,,,,,,,,,,,,,,,,,8.7,,,,
5.3,,18.93,17.01,5.28,167.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.47,,,,,,7.49,,,,,,,,,,,,,,,,,,,,,,,8.86,,,,
5.19,,18.21,16.84,5.49,166.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.53,,,,,,7.52,,,,,,,,,,,,,,,,,,,,,,,9.12,,,,
5.12,,17.66,16.81,5.66,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.56,,,,,,7.56,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,
5.02,,17.02,16.87,5.88,166.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.62,,,,,,7.7,,,,,,,,,,,,,,,,,,,,,,,9.8,,,,
5.25,,17.5,17.82,5.71,176.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.38,,,,,,7.73,,,,,,,,,,,,,,,,,,,,,,,10.09,,,,
5.33,,17.48,17.85,5.72,177.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.28,,,,,,7.59,,,,,,,,,,,,,,,,,,,,,,,10.14,,,,
5.37,,17.32,17.72,5.77,176.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.22,,,,,,7.44,,,,,,,,,,,,,,,,,,,,,,,10.17,,,,
5.51,,17.49,18.14,5.72,180.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.08,,,,,,7.38,,,,,,,,,,,,,,,,,,,,,,,10.33,,,,
5.65,,17.66,18.55,5.66,185.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.95,,,,,,7.32,,,,,,,,,,,,,,,,,,,,,,,10.5,,,,
5.79,,17.82,18.96,5.61,189.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.83,,,,,,7.27,,,,,,,,,,,,,,,,,,,,,,,10.66,,,,
5.64,,17.09,18.2,5.85,182.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.9,,,,,,7.13,7.13,,,,,,3.9,,,,,,,,,,,,,,,,10.7,,10.7,,
5.58,,16.78,17.52,5.96,176.61,,,,,,,17.52,16.78,,,5.96,,176.61,,,,,,,,,,,,,,,,
,3.99,,,,,,7.04,,,,,,,,,,,,,,,,,,,,,,,10.52,,,,
5.54,,16.54,17.12,6.05,173.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.06,,,,,,7.03,,,,,,,,,,,,,,,,,,,,,,,10.47,,,,
5.67,,16.8,17.47,5.95,177.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.01,,,,,,7.11,,,,,,,,,,,,,,,,,,,,,,,10.55,,,,
5.8,,17.06,17.82,5.86,181.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.97,,,,,,7.19,,,,,,,,,,,,,,,,,,,,,,,10.63,,,,
5.9,,17.23,18.07,5.81,184.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.94,,,,,,7.27,,,,,,,,,,,,,,,,,,,,,,,10.71,,,,
5.73,,16.61,17.71,6.02,181.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.1,,,,,,7.44,,,,,,,,,,,,,,,,,,,,,,,10.92,,,,
5.59,,16.09,17.42,6.22,178.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.25,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,11.12,,,,
5.45,,15.57,16.74,6.42,172.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.4,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,11.08,,,,
5.38,,15.26,16.67,6.55,172.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.51,,,,,,7.76,,,,,,,,,,,,,,,,,,,,,,,11.28,,,,
5.2,,14.65,15.88,6.83,164.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.71,,,,,,7.75,,,,,,,,,,,,,,,,,,,,,,,11.24,,,,
5.3,,14.83,15.95,6.75,165.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.67,,,,,,7.74,,,,,,,,,,,,,,,,,,,,,,,11.18,,,,
5.27,,14.64,15.45,6.83,160.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.74,,,,,,7.64,7.64,,,,,,4.74,,,,,,,,,,,,,,,,10.99,,10.99,,
5.31,,15.1,15.36,6.62,160.43,,,,,,,15.36,15.1,,,6.62,,160.43,,,,,,,,,,,,,,,,
,4.68,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,10.63,,,,
5.28,,15.38,15.41,6.5,161.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.67,,,,,,7.53,,,,,,,,,,,,,,,,,,,,,,,10.48,,,,
5.08,,15.16,14.8,6.59,155.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.82,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,10.23,,,,
5.1,,15.61,15.02,6.41,157.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.77,,,,,,7.52,,,,,,,,,,,,,,,,,,,,,,,10.1,,,,
5.17,,16.24,15.38,6.16,161.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.68,,,,,,7.56,,,,,,,,,,,,,,,,,,,,,,,9.95,,,,
5.01,,16.16,15.08,6.19,158.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.79,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,9.81,,,,
5.14,,17.04,15.27,5.87,160.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.64,,,,,,7.45,,,,,,,,,,,,,,,,,,,,,,,9.43,,,,
5.25,,17.9,15.6,5.59,164.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.51,,,,,,7.4,,,,,,,,,,,,,,,,,,,,,,,9.17,,,,
5.38,,18.88,15.98,5.3,168.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.37,,,,,,7.35,,,,,,,,,,,,,,,,,,,,,,,8.91,,,,
5.35,,19.34,15.72,5.17,165.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.36,,,,,,7.21,,,,,,,,,,,,,,,,,,,,,,,8.55,,,,
5.24,,19.53,15.22,5.12,160.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.42,,,,,,7.08,,,,,,,,,,,,,,,,,,,,,,,8.19,,,,
5.14,,19.77,14.94,5.06,156.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.47,,,,,,7.02,7.02,,,,,,4.47,,,,,,,,,,,,,,,,7.94,,7.94,,
5.24,,19.9,15.81,5.02,165.85,,,,,,,15.81,19.9,,,5.02,,165.85,,,,,,,,,,,,,,,,
,4.37,,,,,,7.25,,,,,,,,,,,,,,,,,,,,,,,8.33,,,,
5.3,,19.87,16.19,5.03,169.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.31,,,,,,7.31,,,,,,,,,,,,,,,,,,,,,,,8.54,,,,
5.19,,19.22,16.07,5.2,168.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.38,,,,,,7.38,,,,,,,,,,,,,,,,,,,,,,,8.75,,,,
5.18,,18.95,16.05,5.28,167.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.38,,,,,,7.35,,,,,,,,,,,,,,,,,,,,,,,8.86,,,,
5.32,,19.23,16.92,5.2,176.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.24,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,9.19,,,,
5.41,,19.32,17.22,5.18,179.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.16,,,,,,7.48,,,,,,,,,,,,,,,,,,,,,,,9.3,,,,
5.3,,18.71,16.89,5.35,176.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.23,,,,,,7.45,,,,,,,,,,,,,,,,,,,,,,,9.41,,,,
5.37,,18.73,17.14,5.34,178.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.16,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,9.53,,,,
5.5,,18.97,17.34,5.27,180.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.05,,,,,,7.3,,,,,,,,,,,,,,,,,,,,,,,9.51,,,,
5.4,,18.41,17.05,5.43,177.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.11,,,,,,7.27,,,,,,,,,,,,,,,,,,,,,,,9.62,,,,
5.35,,18.03,16.9,5.55,175.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.13,,,,,,7.24,,,,,,,,,,,,,,,,,,,,,,,9.73,,,,
5.32,,17.73,16.61,5.64,172.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.14,,,,,,7.13,7.13,,,,,,4.14,,,,,,,,,,,,,,,,9.73,,9.73,,
5.38,,17.98,17.22,5.56,178.78,,,,,,,17.22,17.98,,,5.56,,178.78,,,,,,,,,,,,,,,,
,4.09,,,,,,7.31,,,,,,,,,,,,,,,,,,,,,,,9.94,,,,
5.32,,17.83,17.03,5.61,176.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.14,,,,,,7.31,,,,,,,,,,,,,,,,,,,,,,,9.91,,,,
5.28,,17.75,16.9,5.63,175.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.17,,,,,,7.31,,,,,,,,,,,,,,,,,,,,,,,9.89,,,,
5.39,,18.17,17.26,5.5,179.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.08,,,,,,7.31,,,,,,,,,,,,,,,,,,,,,,,9.86,,,,
5.62,,19.0,17.78,5.26,184.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.91,,,,,,7.22,,,,,,,,,,,,,,,,,,,,,,,9.7,,,,
5.58,,18.92,17.68,5.29,183.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.94,,,,,,7.22,,,,,,,,,,,,,,,,,,,,,,,9.68,,,,
5.54,,18.83,17.58,5.31,181.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.97,,,,,,7.22,,,,,,,,,,,,,,,,,,,,,,,9.65,,,,
5.41,,18.45,16.6,5.42,171.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.07,,,,,,6.96,,,,,,,,,,,,,,,,,,,,,,,9.28,,,,
5.32,,18.19,16.16,5.5,166.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.14,,,,,,6.88,,,,,,,,,,,,,,,,,,,,,,,9.14,,,,
5.08,,17.42,15.48,5.74,158.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.33,,,,,,6.88,,,,,,,,,,,,,,,,,,,,,,,9.12,,,,
4.71,,16.2,14.74,6.17,150.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.67,,,,,,7.04,,,,,,,,,,,,,,,,,,,,,,,9.31,,,,
4.6,,15.86,14.44,6.3,147.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.78,,,,,,7.04,7.04,,,,,,4.78,,,,,,,,,,,,,,,,9.28,,9.28,,
4.84,,16.45,15.43,6.08,156.92,,,,,,,15.43,16.45,,,6.08,,156.92,,,,,,,,,,,,,,,,
,4.55,,,,,,7.13,,,,,,,,,,,,,,,,,,,,,,,9.54,,,,
4.9,,16.43,15.47,6.09,156.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.49,,,,,,7.04,,,,,,,,,,,,,,,,,,,,,,,9.55,,,,
4.81,,15.9,15.06,6.29,152.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.57,,,,,,6.96,,,,,,,,,,,,,,,,,,,,,,,9.57,,,,
4.97,,16.2,15.4,6.17,155.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.43,,,,,,6.88,,,,,,,,,,,,,,,,,,,,,,,9.59,,,,
4.95,,15.93,15.57,6.28,156.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.44,,,,,,6.96,,,,,,,,,,,,,,,,,,,,,,,9.84,,,,
4.85,,15.4,15.66,6.49,157.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.54,,,,,,7.13,,,,,,,,,,,,,,,,,,,,,,,10.21,,,,
4.77,,14.94,15.61,6.69,156.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.61,,,,,,7.22,,,,,,,,,,,,,,,,,,,,,,,10.47,,,,
4.93,,15.25,16.16,6.56,161.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.46,,,,,,7.22,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,
5.33,,16.27,17.72,6.14,177.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.13,,,,,,7.31,,,,,,,,,,,,,,,,,,,,,,,10.88,,,,
5.33,,16.07,17.72,6.22,177.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.13,,,,,,7.31,,,,,,,,,,,,,,,,,,,,,,,11.02,,,,
5.25,,15.63,17.66,6.4,176.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.19,,,,,,7.4,,,,,,,,,,,,,,,,,,,,,,,11.29,,,,
5.41,,15.91,18.2,6.28,181.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.07,,,,,,7.4,7.4,,,,,,4.07,,,,,,,,,,,,,,,,11.43,,11.43,,
5.51,,16.09,19.01,6.22,190.1,,,,,,,19.01,16.09,,,6.22,,190.1,,,,,,,,,,,,,,,,
,4.02,,,,,,7.65,,,,,,,,,,,,,,,,,,,,,,,11.82,,,,
